filename,start,stop,manSp,netSp,conf
B78_20230613_073000.wav,0,300,"['nan', 'GWFG'] , ['WIPT', 'nan'] , ['LBDO', 'nan']",CACK,0.2896
AR87_20230614_033000.wav,0,300,"['unkMF', 'nan'] , ['nan', 'unkMF', 'GWFG'] , ['nan', 'GWFG'] , ['LBDO', 'nan'] , ['LBDO', 'nan', 'GWFG'] , ['DUNL', 'nan'] , ['nan', 'DUNL', 'GWFG']",nan,nan
B78_20230613_060000.wav,0,300,"['PESA', 'nan']",nan,nan
AL73_20230613_160000.wav,0,300,"['LALO', 'nan'] , ['LALO', 'nan', 'GWFG'] , ['LALO', 'RTLO', 'nan'] , ['RTLO', 'nan']",nan,nan
AL57_20230613_180000.wav,0,300,"['LALO', 'nan'] , ['LALO', 'DUNL', 'nan'] , ['DUNL', 'nan'] , ['RTLO', 'nan'] , ['nan', 'GWFG'] , ['nan', 'DUNL', 'GWFG']",nan,nan
AR97_20230615_103000.wav,0,300,"['BBPL', 'nan'] , ['LALO', 'nan'] , ['BBPL', 'LALO', 'nan'] , ['ARTE', 'nan']",nan,nan
AL33_20230624_150000.wav,0,300,"['bbpl', 'nan'] , ['wipt', 'nan'] , ['unknown', 'nan'] , ['lalo', 'nan']",nan,nan
20220621_203000.wav,0,300,"['SESA', 'nan'] , ['LALO', 'nan'] , ['PESA', 'nan'] , ['nan', 'GWFG'] , ['WESA', 'nan']",nan,nan
AR70_20230716_070000.wav,0,300,"['na', 'nan']",nan,nan
AL33_20230616_033000.wav,0,300,"['nan', 'GWFG'] , ['PALO', 'nan']",nan,nan
AL41_20230606_153000.wav,0,300,"['LALO', 'nan'] , ['LALO', 'nan', 'GWFG'] , ['PESA', 'phalarope', 'LALO', 'nan'] , ['PESA', 'phalarope', 'nan'] , ['PESA', 'LALO', 'nan'] , ['LALO', 'DUNL', 'nan'] , ['phalarope', 'nan'] , ['DUNL', 'nan'] , ['PESA', 'nan'] , ['SESA', 'nan'] , ['SESA', 'DUNL', 'nan']",BASA,0.4798
AL46_20230613_143000.wav,0,300,"['LALO', 'nan'] , ['LALO', 'nan', 'GWFG'] , ['nan', 'GWFG']",nan,nan
AR08_20220525_140000.wav,0,300,"['LALO', 'nan']",nan,nan
AR91_20230614_143000.wav,0,300,"['LBDO', 'nan'] , ['PALO', 'LBDO', 'nan'] , ['PALO', 'nan'] , ['RTLO', 'nan'] , ['LBDO', 'RTLO', 'nan'] , ['PESA', 'nan'] , ['LBDO', 'nan', 'GWFG'] , ['nan', 'GWFG'] , ['unkLF', 'nan'] , ['ARTE', 'nan']",GWFG,0.36
AL33_20230720_170000.wav,0,300,"['BARG', 'nan'] , ['unknown', 'nan'] , ['palo', 'nan'] , ['palo', 'BARG', 'nan'] , ['bbpl', 'nan']",EUWH,0.2622
AR08_20220525_150000.wav,0,300,"['LALO', 'nan']",nan,nan
